"","year","species","treatment","replicate","abundance"
"7888",2001,"Hesperophylax","medium",8,0
"7889",2001,"Hesperophylax","medium",9,0
"7890",2001,"Hesperophylax","medium",10,0
"7891",2001,"Heterocloeon","control",1,1
"7892",2001,"Heterocloeon","control",2,5
"7893",2001,"Heterocloeon","control",3,10
"7894",2001,"Heterocloeon","control",4,3
"7895",2001,"Heterocloeon","control",5,13
"7896",2001,"Heterocloeon","control",6,26
"7897",2001,"Heterocloeon","control",7,5
"7898",2001,"Heterocloeon","control",8,27
"7899",2001,"Heterocloeon","control",9,4
"7900",2001,"Heterocloeon","control",10,20
"7901",2001,"Heterocloeon","high",1,37
"7902",2001,"Heterocloeon","high",2,2
"7903",2001,"Heterocloeon","high",3,5
"7904",2001,"Heterocloeon","high",4,25
"7905",2001,"Heterocloeon","high",5,18
"7906",2001,"Heterocloeon","high",6,2
"7907",2001,"Heterocloeon","high",7,21
"7908",2001,"Heterocloeon","high",8,2
"7909",2001,"Heterocloeon","high",9,10
"7910",2001,"Heterocloeon","high",10,52
"7911",2001,"Heterocloeon","low",1,0
"7912",2001,"Heterocloeon","low",2,0
"7913",2001,"Heterocloeon","low",3,0
"7914",2001,"Heterocloeon","low",4,0
"7915",2001,"Heterocloeon","low",5,1
"7916",2001,"Heterocloeon","low",6,0
"7917",2001,"Heterocloeon","low",7,0
"7918",2001,"Heterocloeon","low",8,0
"7919",2001,"Heterocloeon","low",9,0
"7920",2001,"Heterocloeon","low",10,1
"7921",2001,"Heterocloeon","medium",1,63
"7922",2001,"Heterocloeon","medium",2,29
"7923",2001,"Heterocloeon","medium",3,153
"7924",2001,"Heterocloeon","medium",4,108
"7925",2001,"Heterocloeon","medium",5,123
"7926",2001,"Heterocloeon","medium",6,180
"7927",2001,"Heterocloeon","medium",7,33
"7928",2001,"Heterocloeon","medium",8,39
"7929",2001,"Heterocloeon","medium",9,46
"7930",2001,"Heterocloeon","medium",10,94
"7931",2001,"Hexatoma","control",1,0
"7932",2001,"Hexatoma","control",2,0
"7933",2001,"Hexatoma","control",3,1
"7934",2001,"Hexatoma","control",4,0
"7935",2001,"Hexatoma","control",5,0
"7936",2001,"Hexatoma","control",6,0
"7937",2001,"Hexatoma","control",7,0
"7938",2001,"Hexatoma","control",8,0
"7939",2001,"Hexatoma","control",9,0
"7940",2001,"Hexatoma","control",10,0
"7941",2001,"Hexatoma","high",1,3
"7942",2001,"Hexatoma","high",2,0
"7943",2001,"Hexatoma","high",3,2
"7944",2001,"Hexatoma","high",4,4
"7945",2001,"Hexatoma","high",5,4
"7946",2001,"Hexatoma","high",6,2
"7947",2001,"Hexatoma","high",7,5
"7948",2001,"Hexatoma","high",8,0
"7949",2001,"Hexatoma","high",9,0
"7950",2001,"Hexatoma","high",10,3
"7951",2001,"Hexatoma","low",1,0
"7952",2001,"Hexatoma","low",2,0
"7953",2001,"Hexatoma","low",3,0
"7954",2001,"Hexatoma","low",4,0
"7955",2001,"Hexatoma","low",5,0
"7956",2001,"Hexatoma","low",6,0
"7957",2001,"Hexatoma","low",7,0
"7958",2001,"Hexatoma","low",8,0
"7959",2001,"Hexatoma","low",9,0
"7960",2001,"Hexatoma","low",10,0
"7961",2001,"Hexatoma","medium",1,0
"7962",2001,"Hexatoma","medium",2,0
"7963",2001,"Hexatoma","medium",3,0
"7964",2001,"Hexatoma","medium",4,0
"7965",2001,"Hexatoma","medium",5,0
"7966",2001,"Hexatoma","medium",6,0
"7967",2001,"Hexatoma","medium",7,0
"7968",2001,"Hexatoma","medium",8,0
"7969",2001,"Hexatoma","medium",9,0
"7970",2001,"Hexatoma","medium",10,0
"7971",2001,"Holorusia","control",1,0
"7972",2001,"Holorusia","control",2,0
"7973",2001,"Holorusia","control",3,0
"7974",2001,"Holorusia","control",4,0
"7975",2001,"Holorusia","control",5,0
"7976",2001,"Holorusia","control",6,0
"7977",2001,"Holorusia","control",7,0
"7978",2001,"Holorusia","control",8,0
"7979",2001,"Holorusia","control",9,0
"7980",2001,"Holorusia","control",10,0
"7981",2001,"Holorusia","low",1,0
"7982",2001,"Holorusia","low",2,0
"7983",2001,"Holorusia","low",3,0
"7984",2001,"Holorusia","low",4,0
"7985",2001,"Holorusia","low",5,0
"7986",2001,"Holorusia","low",6,0
"7987",2001,"Holorusia","low",7,0
"7988",2001,"Holorusia","low",8,0
"7989",2001,"Holorusia","low",9,0
"7990",2001,"Holorusia","low",10,0
"7991",2001,"Holorusia","medium",1,0
"7992",2001,"Holorusia","medium",2,0
"7993",2001,"Holorusia","medium",3,0
"7994",2001,"Holorusia","medium",4,0
"7995",2001,"Holorusia","medium",5,0
"7996",2001,"Holorusia","medium",6,0
"7997",2001,"Holorusia","medium",7,0
"7998",2001,"Holorusia","medium",8,0
"7999",2001,"Holorusia","medium",9,0
"8000",2001,"Holorusia","medium",10,0
"8001",2001,"Hydatophylax","control",1,0
"8002",2001,"Hydatophylax","control",2,0
"8003",2001,"Hydatophylax","control",3,0
"8004",2001,"Hydatophylax","control",4,0
"8005",2001,"Hydatophylax","control",5,0
"8006",2001,"Hydatophylax","control",6,0
"8007",2001,"Hydatophylax","control",7,0
"8008",2001,"Hydatophylax","control",8,0
"8009",2001,"Hydatophylax","control",9,0
"8010",2001,"Hydatophylax","control",10,0
"8011",2001,"Hydatophylax","high",1,0
"8012",2001,"Hydatophylax","high",2,0
"8013",2001,"Hydatophylax","high",3,0
"8014",2001,"Hydatophylax","high",4,0
"8015",2001,"Hydatophylax","high",5,0
"8016",2001,"Hydatophylax","high",6,0
"8017",2001,"Hydatophylax","high",7,0
"8018",2001,"Hydatophylax","high",8,0
"8019",2001,"Hydatophylax","high",9,0
"8020",2001,"Hydatophylax","high",10,0
"8021",2001,"Hydatophylax","low",1,0
"8022",2001,"Hydatophylax","low",2,0
"8023",2001,"Hydatophylax","low",3,0
"8024",2001,"Hydatophylax","low",4,0
"8025",2001,"Hydatophylax","low",5,0
"8026",2001,"Hydatophylax","low",6,0
"8027",2001,"Hydatophylax","low",7,0
"8028",2001,"Hydatophylax","low",8,0
"8029",2001,"Hydatophylax","low",9,0
"8030",2001,"Hydatophylax","low",10,0
"8031",2001,"Hydatophylax","medium",1,0
"8032",2001,"Hydatophylax","medium",2,1
"8033",2001,"Hydatophylax","medium",3,0
"8034",2001,"Hydatophylax","medium",4,0
"8035",2001,"Hydatophylax","medium",5,0
"8036",2001,"Hydatophylax","medium",6,0
"8037",2001,"Hydatophylax","medium",7,0
"8038",2001,"Hydatophylax","medium",8,0
"8039",2001,"Hydatophylax","medium",9,0
"8040",2001,"Hydatophylax","medium",10,0
"8041",2001,"Hydropsyche","control",1,0
"8042",2001,"Hydropsyche","control",2,0
"8043",2001,"Hydropsyche","control",3,0
"8044",2001,"Hydropsyche","control",4,0
"8045",2001,"Hydropsyche","control",5,0
"8046",2001,"Hydropsyche","control",6,0
"8047",2001,"Hydropsyche","control",7,0
"8048",2001,"Hydropsyche","control",8,0
"8049",2001,"Hydropsyche","control",9,0
"8050",2001,"Hydropsyche","control",10,0
"8051",2001,"Hydropsyche","high",1,5
"8052",2001,"Hydropsyche","high",2,0
"8053",2001,"Hydropsyche","high",3,0
"8054",2001,"Hydropsyche","high",4,1
"8055",2001,"Hydropsyche","high",5,5
"8056",2001,"Hydropsyche","high",6,0
"8057",2001,"Hydropsyche","high",7,2
"8058",2001,"Hydropsyche","high",8,0
"8059",2001,"Hydropsyche","high",9,0
"8060",2001,"Hydropsyche","high",10,3
"8061",2001,"Hydropsyche","low",1,0
"8062",2001,"Hydropsyche","low",2,0
"8063",2001,"Hydropsyche","low",3,0
"8064",2001,"Hydropsyche","low",4,0
"8065",2001,"Hydropsyche","low",5,0
"8066",2001,"Hydropsyche","low",6,0
"8067",2001,"Hydropsyche","low",7,0
"8068",2001,"Hydropsyche","low",8,0
"8069",2001,"Hydropsyche","low",9,0
"8070",2001,"Hydropsyche","low",10,0
"8071",2001,"Hydropsyche","medium",1,3
"8072",2001,"Hydropsyche","medium",2,0
"8073",2001,"Hydropsyche","medium",3,0
"8074",2001,"Hydropsyche","medium",4,0
"8075",2001,"Hydropsyche","medium",5,0
"8076",2001,"Hydropsyche","medium",6,0
"8077",2001,"Hydropsyche","medium",7,0
"8078",2001,"Hydropsyche","medium",8,0
"8079",2001,"Hydropsyche","medium",9,0
"8080",2001,"Hydropsyche","medium",10,0
"8081",2001,"Isogenoides","control",1,0
"8082",2001,"Isogenoides","control",2,0
"8083",2001,"Isogenoides","control",3,0
"8084",2001,"Isogenoides","control",4,0
"8085",2001,"Isogenoides","control",5,0
"8086",2001,"Isogenoides","control",6,0
"8087",2001,"Isogenoides","control",7,0
"8088",2001,"Isogenoides","control",8,0
"8089",2001,"Isogenoides","control",9,0
"8090",2001,"Isogenoides","control",10,0
"8091",2001,"Isogenoides","high",1,0
"8092",2001,"Isogenoides","high",2,0
"8093",2001,"Isogenoides","high",3,0
"8094",2001,"Isogenoides","high",4,0
"8095",2001,"Isogenoides","high",5,0
"8096",2001,"Isogenoides","high",6,0
"8097",2001,"Isogenoides","high",7,0
"8098",2001,"Isogenoides","high",8,0
"8099",2001,"Isogenoides","high",9,0
"8100",2001,"Isogenoides","high",10,0
"8101",2001,"Isogenoides","low",1,0
"8102",2001,"Isogenoides","low",2,0
"8103",2001,"Isogenoides","low",3,0
"8104",2001,"Isogenoides","low",4,0
"8105",2001,"Isogenoides","low",5,0
"8106",2001,"Isogenoides","low",6,0
"8107",2001,"Isogenoides","low",7,0
"8108",2001,"Isogenoides","low",8,0
"8109",2001,"Isogenoides","low",9,0
"8110",2001,"Isogenoides","low",10,0
"8111",2001,"Isogenoides","medium",1,0
"8112",2001,"Isogenoides","medium",2,0
"8113",2001,"Isogenoides","medium",3,0
"8114",2001,"Isogenoides","medium",4,0
"8115",2001,"Isogenoides","medium",5,0
"8116",2001,"Isogenoides","medium",6,0
"8117",2001,"Isogenoides","medium",7,0
"8118",2001,"Isogenoides","medium",8,0
"8119",2001,"Isogenoides","medium",9,1
"8120",2001,"Isogenoides","medium",10,0
"8121",2001,"Isoperla","control",1,0
"8122",2001,"Isoperla","control",2,1
"8123",2001,"Isoperla","control",3,1
"8124",2001,"Isoperla","control",4,1
"8125",2001,"Isoperla","control",5,1
"8126",2001,"Isoperla","control",6,2
"8127",2001,"Isoperla","control",7,0
"8128",2001,"Isoperla","control",8,1
"8129",2001,"Isoperla","control",9,0
"8130",2001,"Isoperla","control",10,0
"8131",2001,"Isoperla","high",1,0
"8132",2001,"Isoperla","high",2,0
"8133",2001,"Isoperla","high",3,0
"8134",2001,"Isoperla","high",4,0
"8135",2001,"Isoperla","high",5,0
"8136",2001,"Isoperla","high",6,0
"8137",2001,"Isoperla","high",7,1
"8138",2001,"Isoperla","high",8,0
"8139",2001,"Isoperla","high",9,0
"8140",2001,"Isoperla","high",10,8
"8141",2001,"Isoperla","low",1,0
"8142",2001,"Isoperla","low",2,1
"8143",2001,"Isoperla","low",3,0
"8144",2001,"Isoperla","low",4,0
"8145",2001,"Isoperla","low",5,0
"8146",2001,"Isoperla","low",6,0
"8147",2001,"Isoperla","low",7,0
"8148",2001,"Isoperla","low",8,0
"8149",2001,"Isoperla","low",9,0
"8150",2001,"Isoperla","low",10,0
"8151",2001,"Isoperla","medium",1,9
"8152",2001,"Isoperla","medium",2,0
"8153",2001,"Isoperla","medium",3,0
"8154",2001,"Isoperla","medium",4,0
"8155",2001,"Isoperla","medium",5,0
"8156",2001,"Isoperla","medium",6,0
"8157",2001,"Isoperla","medium",7,0
"8158",2001,"Isoperla","medium",8,3
"8159",2001,"Isoperla","medium",9,0
"8160",2001,"Isoperla","medium",10,4
"8161",2001,"Lepidostoma","control",1,5
"8162",2001,"Lepidostoma","control",2,1
"8163",2001,"Lepidostoma","control",3,2
"8164",2001,"Lepidostoma","control",4,2
"8165",2001,"Lepidostoma","control",5,3
"8166",2001,"Lepidostoma","control",6,17
"8167",2001,"Lepidostoma","control",7,7
"8168",2001,"Lepidostoma","control",8,6
"8169",2001,"Lepidostoma","control",9,6
"8170",2001,"Lepidostoma","control",10,5
"8171",2001,"Lepidostoma","high",1,8
"8172",2001,"Lepidostoma","high",2,20
"8173",2001,"Lepidostoma","high",3,1
"8174",2001,"Lepidostoma","high",4,7
"8175",2001,"Lepidostoma","high",5,2
"8176",2001,"Lepidostoma","high",6,1
"8177",2001,"Lepidostoma","high",7,5
"8178",2001,"Lepidostoma","high",8,0
"8179",2001,"Lepidostoma","high",9,8
"8180",2001,"Lepidostoma","high",10,4
"8181",2001,"Lepidostoma","low",1,3
"8182",2001,"Lepidostoma","low",2,1
"8183",2001,"Lepidostoma","low",3,2
"8184",2001,"Lepidostoma","low",4,5
"8185",2001,"Lepidostoma","low",5,5
"8186",2001,"Lepidostoma","low",6,1
"8187",2001,"Lepidostoma","low",7,2
"8188",2001,"Lepidostoma","low",8,0
"8189",2001,"Lepidostoma","low",9,2
"8190",2001,"Lepidostoma","low",10,1
"8191",2001,"Lepidostoma","medium",1,3
"8192",2001,"Lepidostoma","medium",2,2
"8193",2001,"Lepidostoma","medium",3,8
"8194",2001,"Lepidostoma","medium",4,14
"8195",2001,"Lepidostoma","medium",5,1
"8196",2001,"Lepidostoma","medium",6,19
"8197",2001,"Lepidostoma","medium",7,5
"8198",2001,"Lepidostoma","medium",8,9
"8199",2001,"Lepidostoma","medium",9,6
"8200",2001,"Lepidostoma","medium",10,20
"8201",2001,"Leptoceridae","control",1,0
"8202",2001,"Leptoceridae","control",2,0
"8203",2001,"Leptoceridae","control",3,0
"8204",2001,"Leptoceridae","control",4,0
"8205",2001,"Leptoceridae","control",5,0
"8206",2001,"Leptoceridae","control",6,0
"8207",2001,"Leptoceridae","control",7,0
"8208",2001,"Leptoceridae","control",8,0
"8209",2001,"Leptoceridae","control",9,0
"8210",2001,"Leptoceridae","control",10,0
"8211",2001,"Leptoceridae","high",1,0
"8212",2001,"Leptoceridae","high",2,0
"8213",2001,"Leptoceridae","high",3,0
"8214",2001,"Leptoceridae","high",4,0
"8215",2001,"Leptoceridae","high",5,0
"8216",2001,"Leptoceridae","high",6,0
"8217",2001,"Leptoceridae","high",7,0
"8218",2001,"Leptoceridae","high",8,0
"8219",2001,"Leptoceridae","high",9,0
"8220",2001,"Leptoceridae","high",10,0
"8221",2001,"Leptoceridae","low",1,0
"8222",2001,"Leptoceridae","low",2,0
"8223",2001,"Leptoceridae","low",3,0
"8224",2001,"Leptoceridae","low",4,0
"8225",2001,"Leptoceridae","low",5,0
"8226",2001,"Leptoceridae","low",6,0
"8227",2001,"Leptoceridae","low",7,0
"8228",2001,"Leptoceridae","low",8,0
"8229",2001,"Leptoceridae","low",9,0
"8230",2001,"Leptoceridae","low",10,0
"8231",2001,"Leptoceridae","medium",1,1
"8232",2001,"Leptoceridae","medium",2,0
"8233",2001,"Leptoceridae","medium",3,0
"8234",2001,"Leptoceridae","medium",4,0
"8235",2001,"Leptoceridae","medium",5,0
"8236",2001,"Leptoceridae","medium",6,0
"8237",2001,"Leptoceridae","medium",7,0
"8238",2001,"Leptoceridae","medium",8,0
"8239",2001,"Leptoceridae","medium",9,0
"8240",2001,"Leptoceridae","medium",10,0
"8241",2001,"Leuctra","control",1,15
"8242",2001,"Leuctra","control",2,8
"8243",2001,"Leuctra","control",3,6
"8244",2001,"Leuctra","control",4,9
"8245",2001,"Leuctra","control",5,7
"8246",2001,"Leuctra","control",6,31
"8247",2001,"Leuctra","control",7,15
"8248",2001,"Leuctra","control",8,26
"8249",2001,"Leuctra","control",9,11
"8250",2001,"Leuctra","control",10,20
"8251",2001,"Leuctra","high",1,19
"8252",2001,"Leuctra","high",2,8
"8253",2001,"Leuctra","high",3,5
"8254",2001,"Leuctra","high",4,12
"8255",2001,"Leuctra","high",5,10
"8256",2001,"Leuctra","high",6,3
"8257",2001,"Leuctra","high",7,24
"8258",2001,"Leuctra","high",8,9
"8259",2001,"Leuctra","high",9,8
"8260",2001,"Leuctra","high",10,15
"8261",2001,"Leuctra","low",1,9
"8262",2001,"Leuctra","low",2,4
"8263",2001,"Leuctra","low",3,15
"8264",2001,"Leuctra","low",4,25
"8265",2001,"Leuctra","low",5,28
"8266",2001,"Leuctra","low",6,14
"8267",2001,"Leuctra","low",7,29
"8268",2001,"Leuctra","low",8,3
"8269",2001,"Leuctra","low",9,27
"8270",2001,"Leuctra","low",10,13
"8271",2001,"Leuctra","medium",1,33
"8272",2001,"Leuctra","medium",2,35
"8273",2001,"Leuctra","medium",3,106
"8274",2001,"Leuctra","medium",4,81
"8275",2001,"Leuctra","medium",5,39
"8276",2001,"Leuctra","medium",6,84
"8277",2001,"Leuctra","medium",7,34
"8278",2001,"Leuctra","medium",8,102
"8279",2001,"Leuctra","medium",9,13
"8280",2001,"Leuctra","medium",10,76
"8281",2001,"Limnephilidae","control",1,0
"8282",2001,"Limnephilidae","control",2,0
"8283",2001,"Limnephilidae","control",3,0
"8284",2001,"Limnephilidae","control",4,0
"8285",2001,"Limnephilidae","control",5,0
"8286",2001,"Limnephilidae","control",6,0
"8287",2001,"Limnephilidae","control",7,0
"8288",2001,"Limnephilidae","control",8,0
"8289",2001,"Limnephilidae","control",9,0
"8290",2001,"Limnephilidae","control",10,0
"8291",2001,"Limnephilidae","high",1,0
"8292",2001,"Limnephilidae","high",2,0
"8293",2001,"Limnephilidae","high",3,0
"8294",2001,"Limnephilidae","high",4,0
"8295",2001,"Limnephilidae","high",5,0
"8296",2001,"Limnephilidae","high",6,0
"8297",2001,"Limnephilidae","high",7,0
"8298",2001,"Limnephilidae","high",8,0
"8299",2001,"Limnephilidae","high",9,0
"8300",2001,"Limnephilidae","high",10,0
"8301",2001,"Limnephilidae","low",1,0
"8302",2001,"Limnephilidae","low",2,0
"8303",2001,"Limnephilidae","low",3,0
"8304",2001,"Limnephilidae","low",4,0
"8305",2001,"Limnephilidae","low",5,0
"8306",2001,"Limnephilidae","low",6,0
"8307",2001,"Limnephilidae","low",7,0
"8308",2001,"Limnephilidae","low",8,0
"8309",2001,"Limnephilidae","low",9,0
"8310",2001,"Limnephilidae","low",10,0
"8311",2001,"Limnephilidae","medium",1,0
"8312",2001,"Limnephilidae","medium",2,0
"8313",2001,"Limnephilidae","medium",3,0
"8314",2001,"Limnephilidae","medium",4,0
"8315",2001,"Limnephilidae","medium",5,0
"8316",2001,"Limnephilidae","medium",6,0
"8317",2001,"Limnephilidae","medium",7,0
"8318",2001,"Limnephilidae","medium",8,0
"8319",2001,"Limnephilidae","medium",9,0
"8320",2001,"Limnephilidae","medium",10,0
"8321",2001,"Limnephilus","control",1,0
"8322",2001,"Limnephilus","control",2,0
"8323",2001,"Limnephilus","control",3,0
"8324",2001,"Limnephilus","control",4,0
"8325",2001,"Limnephilus","control",5,0
"8326",2001,"Limnephilus","control",6,0
"8327",2001,"Limnephilus","control",7,0
"8328",2001,"Limnephilus","control",8,0
"8329",2001,"Limnephilus","control",9,0
"8330",2001,"Limnephilus","control",10,0
"8331",2001,"Limnephilus","high",1,0
"8332",2001,"Limnephilus","high",2,0
"8333",2001,"Limnephilus","high",3,0
"8334",2001,"Limnephilus","high",4,0
"8335",2001,"Limnephilus","high",5,0
"8336",2001,"Limnephilus","high",6,0
"8337",2001,"Limnephilus","high",7,0
"8338",2001,"Limnephilus","high",8,0
"8339",2001,"Limnephilus","high",9,0
"8340",2001,"Limnephilus","high",10,0
"8341",2001,"Limnephilus","low",1,0
"8342",2001,"Limnephilus","low",2,0
"8343",2001,"Limnephilus","low",3,0
"8344",2001,"Limnephilus","low",4,0
"8345",2001,"Limnephilus","low",5,0
"8346",2001,"Limnephilus","low",6,0
"8347",2001,"Limnephilus","low",7,0
"8348",2001,"Limnephilus","low",8,0
"8349",2001,"Limnephilus","low",9,0
"8350",2001,"Limnephilus","low",10,0
"8351",2001,"Limnephilus","medium",1,0
"8352",2001,"Limnephilus","medium",2,0
"8353",2001,"Limnephilus","medium",3,0
"8354",2001,"Limnephilus","medium",4,0
"8355",2001,"Limnephilus","medium",5,0
"8356",2001,"Limnephilus","medium",6,0
"8357",2001,"Limnephilus","medium",7,0
"8358",2001,"Limnephilus","medium",8,0
"8359",2001,"Limnephilus","medium",9,0
"8360",2001,"Limnephilus","medium",10,0
"8361",2001,"Limnophila","control",1,0
"8362",2001,"Limnophila","control",2,0
"8363",2001,"Limnophila","control",3,0
"8364",2001,"Limnophila","control",4,0
"8365",2001,"Limnophila","control",5,0
"8366",2001,"Limnophila","control",6,0
"8367",2001,"Limnophila","control",7,0
"8368",2001,"Limnophila","control",8,0
"8369",2001,"Limnophila","control",9,0
"8370",2001,"Limnophila","control",10,0
"8371",2001,"Limnophila","high",1,0
"8372",2001,"Limnophila","high",2,0
"8373",2001,"Limnophila","high",3,0
"8374",2001,"Limnophila","high",4,0
"8375",2001,"Limnophila","high",5,0
"8376",2001,"Limnophila","high",6,0
"8377",2001,"Limnophila","high",7,0
"8378",2001,"Limnophila","high",8,0
"8379",2001,"Limnophila","high",9,0
"8380",2001,"Limnophila","high",10,0
"8381",2001,"Limnophila","low",1,0
"8382",2001,"Limnophila","low",2,0
"8383",2001,"Limnophila","low",3,0
"8384",2001,"Limnophila","low",4,0
"8385",2001,"Limnophila","low",5,0
"8386",2001,"Limnophila","low",6,0
"8387",2001,"Limnophila","low",7,0
"8388",2001,"Limnophila","low",8,0
"8389",2001,"Limnophila","low",9,0
"8390",2001,"Limnophila","low",10,0
"8391",2001,"Limnophila","medium",1,0
"8392",2001,"Limnophila","medium",2,0
"8393",2001,"Limnophila","medium",3,0
"8394",2001,"Limnophila","medium",4,0
"8395",2001,"Limnophila","medium",5,0
"8396",2001,"Limnophila","medium",6,0
"8397",2001,"Limnophila","medium",7,0
"8398",2001,"Limnophila","medium",8,0
"8399",2001,"Limnophila","medium",9,0
"8400",2001,"Limnophila","medium",10,0
"8401",2001,"Molophilus","control",1,0
"8402",2001,"Molophilus","control",2,0
"8403",2001,"Molophilus","control",3,0
"8404",2001,"Molophilus","control",4,0
"8405",2001,"Molophilus","control",5,0
"8406",2001,"Molophilus","control",6,0
"8407",2001,"Molophilus","control",7,0
"8408",2001,"Molophilus","control",8,0
"8409",2001,"Molophilus","control",9,0
"8410",2001,"Molophilus","control",10,0
"8411",2001,"Molophilus","high",1,2
"8412",2001,"Molophilus","high",2,0
"8413",2001,"Molophilus","high",3,0
"8414",2001,"Molophilus","high",4,0
"8415",2001,"Molophilus","high",5,0
"8416",2001,"Molophilus","high",6,0
"8417",2001,"Molophilus","high",7,0
"8418",2001,"Molophilus","high",8,0
"8419",2001,"Molophilus","high",9,0
"8420",2001,"Molophilus","high",10,0
"8421",2001,"Molophilus","low",1,1
"8422",2001,"Molophilus","low",2,1
"8423",2001,"Molophilus","low",3,0
